UTCDate,UTCTime,Latitude,Longitude,Easting,Northing,H-Ell,SDHori,SDHeig,VEast,VNorth,VUp,H Dist,V Dist
7/14/14,4:30:59 AM,66.37211468,-38.19935794,535807.346,7361617.225,171.816,0.023,0.059,0,-0.0036,0,44.53237036,-0.53
7/14/14,4:31:14 AM,66.37211468,-38.19935772,535807.355,7361617.225,171.791,0.023,0.059,0.0036,0,-0.0072,44.5412246,-0.555
7/14/14,4:31:29 AM,66.37211547,-38.19935769,535807.355,7361617.314,172.076,0.023,0.059,0,0,0.0054,44.52535947,-0.27
7/14/14,4:31:44 AM,66.37211537,-38.19935758,535807.36,7361617.303,172.078,0.023,0.059,0,0,-0.0018,44.53223159,-0.268
7/14/14,4:31:59 AM,66.37211547,-38.19935759,535807.36,7361617.314,172.064,0.023,0.059,0.0018,0,-0.0054,44.53028027,-0.282
7/14/14,4:32:14 AM,66.37211532,-38.19935734,535807.371,7361617.297,172.033,0.023,0.059,0.0018,0.0018,0.0036,44.54412214,-0.313
7/14/14,4:32:29 AM,66.37211552,-38.19935743,535807.367,7361617.32,172.099,0.023,0.059,0.0018,0.0036,0.0072,44.53610634,-0.247
7/14/14,4:32:44 AM,66.37211555,-38.19935721,535807.377,7361617.323,172.1,0.023,0.059,0.0036,0,0,44.54541715,-0.246
7/14/14,4:32:59 AM,66.37211559,-38.19935696,535807.388,7361617.328,172.101,0.023,0.059,0.0018,-0.0018,-0.0018,44.55535893,-0.245
7/14/14,4:33:14 AM,66.37211552,-38.19935689,535807.391,7361617.32,172.081,0.023,0.059,0,-0.0018,-0.0036,44.55972711,-0.265
7/14/14,4:33:29 AM,66.37211549,-38.19935678,535807.396,7361617.317,172.063,0.023,0.058,0,0,-0.0036,44.56517925,-0.283
7/14/14,4:33:44 AM,66.37211551,-38.19935682,535807.394,7361617.318,172.045,0.023,0.058,0,0,0,44.56303379,-0.301
7/14/14,4:33:59 AM,66.37211554,-38.19935682,535807.394,7361617.322,172.058,0.022,0.058,0.0018,0,0.0054,44.56232576,-0.288
7/14/14,4:34:14 AM,66.37211558,-38.19935658,535807.405,7361617.327,172.084,0.022,0.058,0.0018,-0.0018,0.0018,44.57226785,-0.262
7/14/14,4:34:29 AM,66.37211546,-38.1993567,535807.4,7361617.313,172.071,0.022,0.058,0,-0.0018,-0.0072,44.56982443,-0.275
7/14/14,4:34:44 AM,66.37211541,-38.19935662,535807.403,7361617.307,172.033,0.022,0.058,0,0,-0.0054,44.57384014,-0.313
7/14/14,4:34:59 AM,66.37211545,-38.19935656,535807.406,7361617.313,172.038,0.022,0.058,0,0,-0.0018,44.57572956,-0.308
7/14/14,4:35:14 AM,66.3721154,-38.19935643,535807.412,7361617.306,172.019,0.022,0.058,0,-0.0018,-0.0054,44.58287488,-0.327
7/14/14,4:35:29 AM,66.37211531,-38.1993563,535807.418,7361617.297,171.992,0.022,0.058,0,-0.0036,-0.0036,44.59037576,-0.354
7/14/14,4:35:44 AM,66.37211524,-38.19935637,535807.415,7361617.289,171.998,0.022,0.058,0,0,0.0036,44.58884346,-0.348
7/14/14,4:35:59 AM,66.37211534,-38.19935632,535807.417,7361617.3,172.036,0.022,0.058,0,0.0018,0.0054,44.58885946,-0.31
7/14/14,4:36:14 AM,66.37211594,-38.19935612,535807.425,7361617.367,172.256,0.022,0.058,0.0036,0,0,44.58490082,-0.09
7/14/14,4:36:29 AM,66.37211597,-38.19935588,535807.436,7361617.37,172.25,0.022,0.057,0,0,0,44.59520204,-0.096
7/14/14,4:36:44 AM,66.37211594,-38.19935584,535807.438,7361617.367,172.257,0.022,0.057,0,-0.0036,-0.0144,44.59769826,-0.089
7/14/14,4:36:59 AM,66.37211586,-38.19935576,535807.441,7361617.358,172.201,0.022,0.057,0.0036,0,0.0036,44.60223465,-0.145
7/14/14,4:37:14 AM,66.37211589,-38.19935554,535807.451,7361617.362,172.212,0.022,0.057,0.0035,0,0.0035,44.61137492,-0.134
7/14/14,4:37:29 AM,66.37211593,-38.19935557,535807.45,7361617.366,172.209,0.022,0.057,0,0,0.0001,44.60968717,-0.137
7/14/14,4:37:44 AM,66.37211594,-38.19935566,535807.445,7361617.367,172.24,0.022,0.057,0,0,0.007,44.60458924,-0.106
7/14/14,4:37:59 AM,66.37211593,-38.19935553,535807.452,7361617.367,172.224,0.022,0.057,0,0.0001,-0.0033,44.61148025,-0.122
7/14/14,4:38:14 AM,66.3721161,-38.19935558,535807.449,7361617.385,172.27,0.022,0.057,0,0.0035,0.0107,44.60536655,-0.076
7/14/14,4:38:29 AM,66.37211602,-38.19935541,535807.457,7361617.377,172.296,0.022,0.057,0,-0.0035,0.0071,44.61464608,-0.05
7/14/14,4:38:44 AM,66.37211606,-38.19935544,535807.455,7361617.381,172.299,0.022,0.057,0.0001,0,0,44.61197517,-0.047
7/14/14,4:38:59 AM,66.37211608,-38.19935523,535807.465,7361617.383,172.3,0.022,0.056,0.0035,-0.0001,-0.0002,44.62146933,-0.046
7/14/14,4:39:14 AM,66.37211597,-38.19935525,535807.464,7361617.371,172.262,0.022,0.056,0,-0.0035,-0.0107,44.6225908,-0.084
7/14/14,4:39:29 AM,66.37211592,-38.19935514,535807.469,7361617.365,172.246,0.022,0.056,0,0,-0.0035,44.62856714,-0.1
7/14/14,4:39:44 AM,66.37211588,-38.19935526,535807.464,7361617.361,172.23,0.022,0.056,0,0,-0.0034,44.62434817,-0.116
7/14/14,4:39:59 AM,66.37211585,-38.19935517,535807.468,7361617.357,172.254,0.021,0.052,0,0.0001,0.0071,44.62898935,-0.092
7/14/14,4:40:14 AM,66.37211591,-38.19935515,535807.469,7361617.365,172.264,0.021,0.05,0,0.0001,0.0037,44.62856714,-0.082
7/14/14,4:40:29 AM,66.37211604,-38.19935502,535807.474,7361617.379,172.306,0.021,0.049,0,0.0035,0.0107,44.63103138,-0.04
7/14/14,4:40:44 AM,66.3721161,-38.199355,535807.475,7361617.386,172.345,0.021,0.049,0,-0.0001,0.0106,44.63078852,-0.001
7/14/14,4:40:59 AM,66.37211595,-38.19935488,535807.481,7361617.369,172.355,0.021,0.048,0,-0.0035,0.0036,44.63967783,0.009
7/14/14,4:41:14 AM,66.37211599,-38.1993549,535807.48,7361617.374,172.349,0.021,0.046,0,-0.0001,0,44.63781559,0.003
7/14/14,4:41:29 AM,66.37211586,-38.19935493,535807.479,7361617.359,172.355,0.021,0.046,0,-0.0035,0.0001,44.63946614,0.009
7/14/14,4:41:44 AM,66.37211597,-38.19935491,535807.479,7361617.371,172.378,0.021,0.046,0,0.0035,0.0071,44.63735773,0.032
7/14/14,4:41:59 AM,66.37211598,-38.19935481,535807.484,7361617.372,172.377,0.021,0.046,0,0,-0.0001,44.64210453,0.031
7/14/14,4:42:14 AM,66.372116,-38.19935471,535807.488,7361617.374,172.363,0.021,0.046,0,0.0001,-0.0032,44.64569145,0.017
7/14/14,4:42:29 AM,66.37211612,-38.19935469,535807.489,7361617.388,172.418,0.021,0.046,0.0001,0.0035,0.0142,44.64422153,0.072
7/14/14,4:42:44 AM,66.37211609,-38.19935443,535807.5,7361617.385,172.432,0.021,0.046,0.0035,0,0.0036,44.65557696,0.086
7/14/14,4:42:59 AM,66.37211613,-38.19935437,535807.503,7361617.389,172.443,0.021,0.046,0,0,0.0035,44.65783005,0.097
7/14/14,4:43:14 AM,66.37211613,-38.19935433,535807.505,7361617.389,172.432,0.021,0.045,0.0001,-0.0001,-0.0038,44.65979916,0.086
7/14/14,4:43:29 AM,66.37211596,-38.19935405,535807.518,7361617.371,172.376,0.021,0.045,0.0035,-0.0035,-0.0144,44.67575246,0.03
7/14/14,4:43:44 AM,66.37211598,-38.19935401,535807.52,7361617.372,172.319,0.021,0.045,0,0.0001,-0.0141,44.67754605,-0.027
7/14/14,4:43:59 AM,66.37211613,-38.1993541,535807.515,7361617.389,172.315,0.021,0.045,0.0001,0.0035,-0.0001,44.66964474,-0.031
7/14/14,4:44:14 AM,66.37211596,-38.19935383,535807.527,7361617.371,172.292,0.021,0.045,0.0036,-0.0037,-0.0073,44.68461293,-0.054
7/14/14,4:44:29 AM,66.37211568,-38.19935362,535807.537,7361617.34,172.228,0.021,0.045,0.0035,-0.007,-0.0138,44.69990412,-0.118
7/14/14,4:44:44 AM,66.37211577,-38.19935375,535807.531,7361617.349,172.288,0.021,0.045,0,0.0036,0.0141,44.69241431,-0.058
7/14/14,4:44:59 AM,66.37211586,-38.19935383,535807.528,7361617.36,172.294,0.021,0.045,0.0001,0.0035,0.0001,44.68752794,-0.052
7/14/14,4:45:14 AM,66.37211587,-38.19935364,535807.536,7361617.361,172.303,0.021,0.045,0.0035,0,0.0035,44.69522805,-0.043
7/14/14,4:45:29 AM,66.37211592,-38.19935373,535807.532,7361617.366,172.297,0.021,0.045,0.0001,-0.0001,0,44.69041254,-0.049
7/14/14,4:45:44 AM,66.3721158,-38.19935356,535807.54,7361617.353,172.303,0.021,0.044,0.0035,-0.0036,0,44.70057103,-0.043
7/14/14,4:45:59 AM,66.37211572,-38.19935354,535807.541,7361617.344,172.305,0.021,0.044,0,-0.0035,0.0001,44.70313783,-0.041
7/14/14,4:46:14 AM,66.37211576,-38.19935349,535807.543,7361617.348,172.314,0.02,0.044,0,0.0001,0.0037,44.70440318,-0.032
7/14/14,4:46:29 AM,66.37211589,-38.19935356,535807.539,7361617.362,172.349,0.02,0.043,0.0001,0.0001,0.0001,44.69800591,0.003
7/14/14,4:46:44 AM,66.37211597,-38.19935338,535807.548,7361617.372,172.379,0.02,0.043,0.0035,0.0036,0.0071,44.70511229,0.033
7/14/14,4:46:59 AM,66.3721161,-38.19935326,535807.553,7361617.386,172.399,0.02,0.043,0.0001,0.0035,0.0035,44.70758334,0.053
7/14/14,4:47:14 AM,66.37211608,-38.19935276,535807.575,7361617.385,172.393,0.02,0.043,0.0035,0.0001,0.0001,44.72941905,0.047
7/14/14,4:47:29 AM,66.37211616,-38.19935288,535807.57,7361617.393,172.423,0.02,0.043,0,0.0035,0.007,44.7230975,0.077
7/14/14,4:47:44 AM,66.37211617,-38.19935289,535807.569,7361617.395,172.414,0.02,0.044,0,0,-0.0036,44.72176344,0.068
7/14/14,4:47:59 AM,66.37211601,-38.19935267,535807.579,7361617.377,172.379,0.02,0.043,0.0036,-0.0035,-0.0071,44.73475715,0.033
7/14/14,4:48:14 AM,66.37211596,-38.19935241,535807.591,7361617.371,172.371,0.02,0.043,0.0035,0,-0.0035,44.74762234,0.025
7/14/14,4:48:29 AM,66.37211593,-38.19935239,535807.592,7361617.368,172.387,0.02,0.043,0,0.0001,0.0036,44.74913238,0.041
7/14/14,4:48:44 AM,66.37211602,-38.19935255,535807.585,7361617.378,172.408,0.02,0.043,0.0001,0.0035,0.0034,44.74048949,0.062
7/14/14,4:48:59 AM,66.37211597,-38.19935236,535807.593,7361617.372,172.379,0.02,0.042,0.0035,0.0001,-0.0068,44.74941631,0.033
7/14/14,4:49:14 AM,66.37211603,-38.19935249,535807.587,7361617.379,172.429,0.02,0.042,0.0001,0.0001,0.0107,44.74228364,0.083
7/14/14,4:49:29 AM,66.37211617,-38.19935231,535807.595,7361617.395,172.459,0.02,0.042,0.0036,0.0036,0.007,44.74736382,0.113
7/14/14,4:49:44 AM,66.37211623,-38.19935207,535807.606,7361617.402,172.451,0.02,0.042,0.0036,0,-0.0036,44.7569735,0.105
7/14/14,4:49:59 AM,66.37211636,-38.19935189,535807.614,7361617.416,172.451,0.02,0.043,0.0036,0.0036,0,44.76241174,0.105
7/14/14,4:50:29 AM,66.37211627,-38.1993517,535807.622,7361617.407,172.436,0.02,0.042,0,0,0,44.7718569,0.09
7/14/14,4:50:44 AM,66.37211614,-38.1993517,535807.623,7361617.392,172.418,0.02,0.041,0,-0.0036,-0.0072,44.77545756,0.072
7/14/14,4:50:59 AM,66.37211598,-38.19935162,535807.626,7361617.374,172.384,0.02,0.041,0,-0.0036,-0.0054,44.78155688,0.038
7/14/14,4:51:14 AM,66.3721159,-38.19935173,535807.621,7361617.365,172.367,0.02,0.04,0,-0.0036,-0.0054,44.77820949,0.021
7/14/14,4:51:29 AM,66.37211575,-38.19935171,535807.623,7361617.349,172.34,0.02,0.04,0,0.0018,0.0019,44.78298365,-0.006
7/14/14,4:51:44 AM,66.37211597,-38.19935171,535807.622,7361617.373,172.384,0.02,0.04,0.0018,0.0036,0.0054,44.77779354,0.038
7/14/14,4:51:59 AM,66.372116,-38.1993514,535807.636,7361617.376,172.379,0.02,0.04,0.0018,0,0.0018,44.79105296,0.033
7/14/14,4:52:14 AM,66.37211602,-38.19935138,535807.637,7361617.379,172.39,0.02,0.04,0,-0.0018,0.0018,44.79151309,0.044
7/14/14,4:52:29 AM,66.37211596,-38.19935138,535807.637,7361617.371,172.398,0.02,0.04,0,-0.0018,0,44.79291208,0.052
7/14/14,4:52:44 AM,66.3721159,-38.1993514,535807.636,7361617.365,172.383,0.02,0.04,0,-0.0018,-0.0072,44.79297769,0.037
7/14/14,4:52:59 AM,66.37211577,-38.19935149,535807.632,7361617.35,172.337,0.02,0.04,0,-0.0018,-0.0036,44.79166857,-0.009
7/14/14,4:53:14 AM,66.37211578,-38.19935137,535807.638,7361617.351,172.351,0.02,0.04,0,0,0.0054,44.79740013,0.005
7/14/14,4:53:29 AM,66.37211582,-38.19935139,535807.637,7361617.356,172.377,0.02,0.04,0,0,0.0001,44.79553893,0.031
7/14/14,4:53:44 AM,66.37211578,-38.1993514,535807.637,7361617.352,172.347,0.02,0.04,0,0.0017,-0.0003,44.79624024,0.001
7/14/14,4:53:59 AM,66.37211591,-38.1993514,535807.636,7361617.366,172.37,0.02,0.04,0.0019,-0.0001,-0.0039,44.7928026,0.024
7/14/14,4:54:14 AM,66.3721158,-38.19935109,535807.65,7361617.354,172.331,0.02,0.04,0.0036,-0.0018,-0.0017,44.80868823,-0.015
7/14/14,4:54:29 AM,66.37211583,-38.19935093,535807.658,7361617.358,172.348,0.02,0.039,0,0,-0.0018,44.81586359,0.002
7/14/14,4:54:44 AM,66.37211578,-38.19935097,535807.656,7361617.352,172.317,0.02,0.039,0,0,-0.0036,44.81494591,-0.029
7/14/14,4:54:59 AM,66.37211575,-38.19935094,535807.657,7361617.349,172.309,0.019,0.039,0,-0.0018,-0.0054,44.81645641,-0.037
7/14/14,4:55:14 AM,66.37211567,-38.19935087,535807.66,7361617.34,172.279,0.019,0.039,0,-0.0018,0.0017,44.82098893,-0.067
7/14/14,4:55:29 AM,66.3721157,-38.1993508,535807.663,7361617.343,172.322,0.019,0.039,0,0,0.0073,44.82341586,-0.024
7/14/14,4:55:44 AM,66.37211575,-38.19935082,535807.663,7361617.348,172.327,0.019,0.04,0,0,-0.0017,44.82253879,-0.019
7/14/14,4:55:59 AM,66.37211573,-38.19935085,535807.661,7361617.347,172.328,0.019,0.04,0.0018,0,-0.0001,44.82074516,-0.018
7/14/14,4:56:14 AM,66.37211577,-38.19935059,535807.673,7361617.351,172.308,0.019,0.039,0.0036,0,0,44.83185801,-0.038
7/14/14,4:56:29 AM,66.3721158,-38.1993504,535807.681,7361617.355,172.325,0.019,0.04,0.0036,0,0.0018,44.8390335,-0.021
7/14/14,4:56:44 AM,66.37211575,-38.19935015,535807.692,7361617.349,172.331,0.019,0.038,0,0,0.0018,44.85091448,-0.015
7/14/14,4:56:59 AM,66.37211579,-38.19935011,535807.694,7361617.354,172.347,0.019,0.038,0,0,0.0018,44.85200773,0.001
7/14/14,4:57:14 AM,66.37211579,-38.19935,535807.699,7361617.354,172.339,0.019,0.039,0,0,-0.0036,44.85693048,-0.007
7/14/14,4:57:29 AM,66.37211583,-38.19935008,535807.695,7361617.358,172.328,0.019,0.039,0,0,-0.0036,44.85229203,-0.018
7/14/14,4:57:44 AM,66.37211581,-38.19934997,535807.7,7361617.356,172.307,0.019,0.039,0,-0.0018,-0.0054,44.8575649,-0.039
7/14/14,4:57:59 AM,66.37211568,-38.19935001,535807.699,7361617.341,172.282,0.019,0.038,0,0,0.0018,44.85920847,-0.064
7/14/14,4:58:14 AM,66.37211569,-38.19934986,535807.706,7361617.343,172.302,0.019,0.039,0,0,0.0071,44.86574936,-0.044
7/14/14,4:58:29 AM,66.37211568,-38.19934981,535807.708,7361617.342,172.332,0.019,0.039,0,0,0.0036,44.8678937,-0.014
7/14/14,4:58:44 AM,66.37211572,-38.19934974,535807.711,7361617.346,172.345,0.019,0.038,0,-0.0018,0,44.8701462,-0.001
7/14/14,4:58:59 AM,66.37211564,-38.19934971,535807.712,7361617.337,172.338,0.019,0.038,0,-0.0018,0,44.87270852,-0.008
7/14/14,4:59:14 AM,66.3721156,-38.19934972,535807.712,7361617.333,172.332,0.019,0.038,0,0,0,44.87341032,-0.014
7/14/14,4:59:29 AM,66.37211561,-38.19934975,535807.71,7361617.334,172.332,0.019,0.038,0.0018,0.0018,0.0018,44.87126587,-0.014
7/14/14,4:59:44 AM,66.37211575,-38.19934955,535807.719,7361617.35,172.346,0.019,0.038,0.0036,0,0.0018,44.87732189,0
7/14/14,4:59:59 AM,66.37211567,-38.19934919,535807.736,7361617.341,172.337,0.019,0.038,0.0018,0,-0.0018,44.89563553,-0.009
7/14/14,5:00:14 AM,66.37211577,-38.19934927,535807.732,7361617.352,172.335,0.019,0.038,0.0018,0.0018,0.0018,44.88977105,-0.011
7/14/14,5:00:29 AM,66.3721158,-38.19934909,535807.74,7361617.355,172.349,0.019,0.038,0.0018,0,0.0018,44.89712278,0.003
7/14/14,5:00:44 AM,66.37211582,-38.19934912,535807.738,7361617.357,172.356,0.019,0.038,0,-0.0018,0.0018,44.89480382,0.01
7/14/14,5:00:59 AM,66.3721157,-38.19934908,535807.74,7361617.345,172.373,0.019,0.038,0,-0.0017,-0.0035,44.89887297,0.027
7/14/14,5:01:14 AM,66.37211566,-38.19934904,535807.742,7361617.34,172.36,0.017,0.034,0,0,0,44.90171793,0.014
7/14/14,5:01:29 AM,66.37211566,-38.1993489,535807.749,7361617.339,172.359,0.017,0.032,0,0,0.0005,44.90878485,0.013
7/14/14,5:01:44 AM,66.37211575,-38.19934896,535807.746,7361617.35,172.37,0.017,0.032,0,0.0016,0.0016,44.90390501,0.024
7/14/14,5:01:59 AM,66.37211564,-38.19934879,535807.753,7361617.338,172.35,0.017,0.031,0.0017,-0.0017,-0.0017,44.91289819,0.004
7/14/14,5:02:14 AM,66.37211567,-38.19934884,535807.751,7361617.341,172.354,0.017,0.031,0,0,-0.0019,44.91040353,0.008
7/14/14,5:02:29 AM,66.37211564,-38.19934875,535807.755,7361617.338,172.346,0.017,0.031,0.0019,-0.0019,-0.0017,44.91486725,0
7/14/14,5:02:44 AM,66.37211552,-38.19934846,535807.768,7361617.324,172.34,0.017,0.031,0.0017,-0.0017,0,44.93012069,-0.006
7/14/14,5:02:59 AM,66.37211553,-38.19934846,535807.768,7361617.326,172.341,0.016,0.03,0,0,0,44.92976979,-0.005
7/14/14,5:03:14 AM,66.3721155,-38.19934845,535807.769,7361617.322,172.348,0.016,0.03,0,0,0,44.93145615,0.002
7/14/14,5:03:29 AM,66.37211552,-38.19934864,535807.76,7361617.325,172.339,0.017,0.031,-0.0001,0,0,44.92206934,-0.007
7/14/14,5:03:44 AM,66.37211548,-38.19934843,535807.77,7361617.32,172.343,0.017,0.031,0.0018,0,0,44.93279169,-0.003
7/14/14,5:03:59 AM,66.37211554,-38.19934851,535807.766,7361617.327,172.339,0.017,0.031,0.0018,-0.0018,0,44.92762538,-0.007
7/14/14,5:04:14 AM,66.37211543,-38.19934823,535807.779,7361617.315,172.338,0.017,0.031,0.0018,-0.0018,-0.0018,44.9425298,-0.008
7/14/14,5:04:29 AM,66.37211538,-38.19934814,535807.783,7361617.309,172.33,0.017,0.03,0,0.0018,0.0018,44.94752168,-0.016
7/14/14,5:04:44 AM,66.37211547,-38.19934805,535807.786,7361617.319,172.346,0.016,0.03,0,0.0018,0.0018,44.9487188,0
7/14/14,5:04:59 AM,66.37211548,-38.19934803,535807.788,7361617.321,172.347,0.016,0.03,0.0018,0,0,44.95033679,0.001
7/14/14,5:05:14 AM,66.37211547,-38.19934774,535807.801,7361617.319,172.342,0.016,0.03,0.0018,0,0,44.96348604,-0.004
7/14/14,5:05:29 AM,66.37211543,-38.19934773,535807.801,7361617.315,172.336,0.016,0.03,0,0,0.0018,44.96418803,-0.01
7/14/14,5:05:44 AM,66.37211546,-38.19934771,535807.802,7361617.319,172.347,0.016,0.03,0,0,0.0018,44.96447053,0.001
7/14/14,5:05:59 AM,66.37211542,-38.19934759,535807.807,7361617.314,172.349,0.016,0.03,0,0,0,44.9702704,0.003
7/14/14,5:06:14 AM,66.37211543,-38.19934755,535807.809,7361617.315,172.348,0.016,0.03,0,0,0,44.97206383,0.002
7/14/14,5:06:29 AM,66.37211541,-38.19934752,535807.81,7361617.313,172.348,0.016,0.03,0,0,0,44.97339936,0.002
7/14/14,5:06:44 AM,66.37211544,-38.19934754,535807.81,7361617.317,172.349,0.016,0.03,0,0,0,44.97269734,0.003
7/14/14,5:06:59 AM,66.37211538,-38.19934745,535807.814,7361617.31,172.351,0.016,0.03,0,0,-0.0018,44.97786394,0.005
7/14/14,5:07:14 AM,66.37211536,-38.19934737,535807.817,7361617.307,172.335,0.016,0.03,0,0,-0.0018,44.98134419,-0.011
7/14/14,5:07:29 AM,66.37211539,-38.19934745,535807.814,7361617.31,172.333,0.016,0.03,0,0,0,44.97786394,-0.013
7/14/14,5:07:44 AM,66.37211529,-38.19934733,535807.819,7361617.299,172.339,0.016,0.03,0,-0.0018,-0.0018,44.98471893,-0.007
7/14/14,5:07:59 AM,66.37211527,-38.19934734,535807.819,7361617.297,172.331,0.016,0.03,0,0,-0.0018,44.9850706,-0.015
7/14/14,5:08:14 AM,66.37211522,-38.19934727,535807.822,7361617.291,172.325,0.016,0.03,0,0,0,44.98907932,-0.021
7/14/14,5:08:29 AM,66.37211519,-38.19934712,535807.829,7361617.289,172.33,0.016,0.03,0,0,0,44.99632204,-0.016
7/14/14,5:08:44 AM,66.37211518,-38.19934709,535807.83,7361617.287,172.331,0.016,0.03,0,0,0,44.99765845,-0.015
7/14/14,5:08:59 AM,66.37211517,-38.19934709,535807.83,7361617.286,172.326,0.016,0.03,0,0.0018,0.0018,44.99783449,-0.02
7/14/14,5:09:14 AM,66.37211526,-38.19934696,535807.836,7361617.296,172.335,0.016,0.03,0,0.0018,0,45.00198157,-0.011
7/14/14,5:09:29 AM,66.37211526,-38.19934692,535807.838,7361617.296,172.32,0.016,0.03,0.0018,0,0,45.00395042,-0.026
7/14/14,5:09:44 AM,66.37211526,-38.19934667,535807.849,7361617.297,172.335,0.016,0.03,0.0018,0,0.0036,45.01460337,-0.011
7/14/14,5:09:59 AM,66.37211533,-38.1993466,535807.852,7361617.305,172.342,0.017,0.03,0,0.0018,0,45.01615152,-0.004
7/14/14,5:10:14 AM,66.37211535,-38.19934657,535807.853,7361617.307,172.34,0.017,0.031,0.0018,0,0.0018,45.01678493,-0.006
7/14/14,5:10:29 AM,66.3721154,-38.19934639,535807.861,7361617.313,172.349,0.016,0.03,0.0036,0,0.0018,45.02360826,0.003
7/14/14,5:10:44 AM,66.37211537,-38.19934616,535807.871,7361617.309,172.352,0.016,0.03,0,0,0,45.03415478,0.006
7/14/14,5:10:59 AM,66.37211541,-38.19934633,535807.864,7361617.314,172.345,0.016,0.03,-0.0018,0,-0.0054,45.02638645,-0.001
7/14/14,5:11:14 AM,66.37211538,-38.19934618,535807.87,7361617.311,172.296,0.016,0.03,0,0,-0.0108,45.03281952,-0.05
7/14/14,5:11:29 AM,66.37211535,-38.19934618,535807.871,7361617.307,172.249,0.016,0.03,0,0.0018,0.0018,45.03450563,-0.097
7/14/14,5:11:44 AM,66.37211546,-38.19934605,535807.876,7361617.319,172.301,0.016,0.03,0.0018,0.0018,0.0054,45.03732454,-0.045
7/14/14,5:11:59 AM,66.37211544,-38.19934583,535807.886,7361617.318,172.299,0.016,0.03,0.0018,0,-0.0018,45.0473451,-0.047
7/14/14,5:12:14 AM,66.37211542,-38.19934578,535807.888,7361617.315,172.281,0.017,0.03,0.0018,0,-0.0001,45.04983971,-0.065
7/14/14,5:12:29 AM,66.37211544,-38.19934559,535807.897,7361617.317,172.299,0.017,0.03,-0.0001,0,0.0018,45.05835022,-0.047
7/14/14,5:12:44 AM,66.37211542,-38.19934577,535807.889,7361617.315,172.291,0.016,0.03,-0.0018,0,-0.0054,45.05082424,-0.055
7/14/14,5:12:59 AM,66.37211538,-38.19934564,535807.895,7361617.31,172.264,0.016,0.03,0,0,-0.0054,45.05760762,-0.082
7/14/14,5:13:14 AM,66.37211533,-38.19934558,535807.897,7361617.305,172.249,0.016,0.03,0.0018,0,0,45.06045332,-0.097
7/14/14,5:13:29 AM,66.37211535,-38.19934539,535807.906,7361617.307,172.262,0.016,0.03,0.0018,0,0.0018,45.06896318,-0.084
7/14/14,5:13:44 AM,66.37211529,-38.19934526,535807.912,7361617.301,172.271,0.016,0.03,0,0,0,45.07592238,-0.075
7/14/14,5:13:59 AM,66.3721153,-38.19934529,535807.91,7361617.302,172.274,0.017,0.031,0,0,0,45.07377798,-0.072
7/14/14,5:14:14 AM,66.37211524,-38.19934521,535807.914,7361617.295,172.268,0.016,0.03,0,0,0,45.0789442,-0.078
7/14/14,5:14:29 AM,66.37211526,-38.19934515,535807.917,7361617.297,172.26,0.017,0.03,0,0,0,45.08154661,-0.086
7/14/14,5:14:44 AM,66.37211522,-38.19934522,535807.914,7361617.293,172.254,0.017,0.031,0,0,0.0018,45.07929531,-0.092
7/14/14,5:14:59 AM,66.37211518,-38.19934512,535807.918,7361617.288,172.278,0.016,0.03,0,0,0,45.08411127,-0.068
7/14/14,5:15:14 AM,66.37211518,-38.19934499,535807.924,7361617.289,172.278,0.017,0.03,0,0,0,45.08984234,-0.068
7/14/14,5:15:29 AM,66.3721152,-38.19934504,535807.921,7361617.29,172.277,0.017,0.03,0,0,-0.0018,45.08671334,-0.069
7/14/14,5:15:44 AM,66.37211525,-38.19934469,535807.937,7361617.296,172.297,0.017,0.03,0,0,-0.0018,45.10141182,-0.049
7/14/14,5:15:59 AM,66.37211523,-38.19934478,535807.933,7361617.294,172.276,0.017,0.03,0,0,-0.0035,45.09782478,-0.07
7/14/14,5:16:14 AM,66.37211529,-38.19934473,535807.936,7361617.301,172.281,0.017,0.03,0.0018,0,0.0018,45.09955044,-0.065
7/14/14,5:16:29 AM,66.37211523,-38.19934445,535807.948,7361617.294,172.284,0.017,0.03,0,-0.0018,-0.0055,45.11259209,-0.062
7/14/14,5:16:44 AM,66.37211511,-38.1993447,535807.937,7361617.281,172.247,0.016,0.03,-0.0018,-0.0018,-0.0018,45.10404564,-0.099
7/14/14,5:16:59 AM,66.37211512,-38.1993446,535807.942,7361617.282,172.256,0.016,0.03,0,0,0.0018,45.1087921,-0.09
7/14/14,5:17:14 AM,66.37211505,-38.19934473,535807.936,7361617.274,172.263,0.016,0.03,0,0,0.0018,45.104292,-0.083
7/14/14,5:17:29 AM,66.37211501,-38.19934465,535807.939,7361617.27,172.274,0.016,0.03,0,0,0.0054,45.10794897,-0.072
7/14/14,5:17:44 AM,66.37211503,-38.19934451,535807.945,7361617.272,172.303,0.016,0.03,0,-0.0018,0.0036,45.11350348,-0.043
7/14/14,5:17:59 AM,66.37211492,-38.19934436,535807.952,7361617.26,172.3,0.016,0.03,0,-0.0018,-0.0053,45.1225065,-0.046
7/14/14,5:18:14 AM,66.37211486,-38.19934448,535807.947,7361617.253,172.261,0.017,0.03,0,0,-0.0036,45.11881835,-0.085
7/14/14,5:18:29 AM,66.37211485,-38.1993445,535807.946,7361617.253,172.259,0.017,0.03,0,0,0.0036,45.11783401,-0.087
